gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
ESPORTSTMNT01_2783230,complete,,CBLOL,2022,Split 1,0,10/03/2022 19:45,1,1204,3,Blue,mid,Hauz,oe:player:979d7cbbe1e2a8b55d503047f5c72a0,KaBuM! e-Sports,oe:team:9dced510f02f8586ee7501922484ac0,Vex,Gwen,Caitlyn,Hecarim,Irelia,Camille,1991,1,3,2,15,21,13,1,0,0,0,1,0,1,0,6328,10246,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,17689,5330688,23656,3921848,3047614,23,6931,6,1808,9,49,14766,12813,8476,2554294,19403,12275,,250,238,12,,,75339,3253,4759,79,3563,4762,90,-310,-3,-11,0,2,0,1,0,0,5359,7791,138,5603,7395,139,-244,396,-1,0,4,0,2,1,1
ESPORTSTMNT01_2783230,complete,,CBLOL,2022,Split 1,0,10/03/2022 19:45,1,1204,4,Blue,bot,Disave,oe:player:bead6d34dbffe42a8c5984aa0dbaeda,KaBuM! e-Sports,oe:team:9dced510f02f8586ee7501922484ac0,Ezreal,Gwen,Caitlyn,Hecarim,Irelia,Camille,1991,1,4,1,5,21,13,1,0,0,0,0,0,0,0,6328,10246,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1,0,18221,5491010,243674,3076846,2032647,15,4520,10,3014,7,42,12657,15771,11434,3445706,261745,14325,,344,312,32,,,103666,3190,3084,84,3564,3498,87,-374,-414,-3,0,0,0,0,0,0,5346,5687,138,5385,5686,129,-39,1,9,0,0,0,0,1,0
ESPORTSTMNT01_2783230,complete,,CBLOL,2022,Split 1,0,10/03/2022 19:45,1,1204,5,Blue,sup,Scuro,oe:player:70d516fd78bcce28e19f4b422bb9f02,KaBuM! e-Sports,oe:team:9dced510f02f8586ee7501922484ac0,Leona,Gwen,Caitlyn,Hecarim,Irelia,Camille,1991,1,1,5,9,21,13,0,0,0,0,0,0,0,0,6328,10246,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,2734,823908,365625,3477348,3673531,66,19890,27,8137,26,113,34053,7834,3497,1053842,800489,8150,,46,46,0,,,13862,2145,2818,15,2092,2329,15,53,489,0,0,1,0,0,0,0,3288,3925,24,3627,3539,21,-339,386,3,0,3,1,1,1,0
ESPORTSTMNT01_2783230,complete,,CBLOL,2022,Split 1,0,10/03/2022 19:45,1,1204,6,Red,top,Guigo,oe:player:d61d8a0b25028f787123bfff542d305,RED Canids,oe:team:67169969ecc058b307edfa9c6b7a3c0,Tryndamere,Jayce,Zeri,Jinx,Ryze,Kennen,1991,0,1,5,8,13,21,0,0,0,0,0,0,0,0,3918,10246,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,1,11590,3492717,202354,10135811,7882572,13,3918,7,2109,3,32,9643,11332,6995,2107986,207247,11550,,239,223,16,,,72024,2750,4028,62,3219,4452,72,-469,-424,-10,0,1,1,0,2,1,4808,6886,104,6258,7524,124,-1450,-638,-20,0,1,1,1,2,1
ESPORTSTMNT01_2783230,complete,,CBLOL,2022,Split 1,0,10/03/2022 19:45,1,1204,7,Red,jng,Aegis,oe:player:778c6c3733d919a3b64885912be15a9,RED Canids,oe:team:67169969ecc058b307edfa9c6b7a3c0,Xin Zhao,Jayce,Zeri,Jinx,Ryze,Kennen,1991,0,1,5,9,13,21,0,0,0,0,0,0,0,1,3918,10246,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,0,0,7712,2324058,134646,9058463,8855349,6,1808,6,1808,6,29,8739,10423,6086,1834053,180315,10300,,203,35,168,,,61175,3148,3437,67,3488,2946,53,-340,491,14,0,1,1,2,0,0,4684,5403,101,5370,5165,84,-686,238,17,0,2,2,3,0,1
ESPORTSTMNT01_2783230,complete,,CBLOL,2022,Split 1,0,10/03/2022 19:45,1,1204,8,Red,mid,Avenger,oe:player:96ceea94211d7a4a5db83d378b16b86,RED Canids,oe:team:67169969ecc058b307edfa9c6b7a3c0,Syndra,Jayce,Zeri,Jinx,Ryze,Kennen,1991,0,6,4,5,13,21,1,0,0,0,0,0,0,0,3918,10246,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,14829,4468810,258904,4199699,1694525,16,4822,10,3014,9,29,8739,13325,8988,2708589,266298,12525,,282,274,8,,,84982,3563,4762,90,3253,4759,79,310,3,11,1,0,0,0,2,0,5603,7395,139,5359,7791,138,244,-396,1,2,1,1,0,4,0
ESPORTSTMNT01_2783230,complete,,CBLOL,2022,Split 1,0,10/03/2022 19:45,1,1204,9,Red,bot,TitaN,oe:player:1c010180887360e5d6ab967fd93693d,RED Canids,oe:team:67169969ecc058b307edfa9c6b7a3c0,Aphelios,Jayce,Zeri,Jinx,Ryze,Kennen,1991,0,4,3,5,13,21,0,0,0,0,0,0,0,0,3918,10246,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,1,20101,6057559,35095,4181316,3374887,21,6328,8,2411,10,47,14164,12956,8619,2597388,255365,12900,,275,265,10,,,82873,3564,3498,87,3190,3084,84,374,414,3,0,0,0,0,0,0,5385,5686,129,5346,5687,138,39,-1,-9,0,1,0,0,0,0
ESPORTSTMNT01_2783230,complete,,CBLOL,2022,Split 1,0,10/03/2022 19:45,1,1204,10,Red,sup,Jojo,oe:player:54dfc311555112498c08f57e93c0270,RED Canids,oe:team:67169969ecc058b307edfa9c6b7a3c0,Rakan,Jayce,Zeri,Jinx,Ryze,Kennen,1991,0,1,4,8,13,21,0,0,0,0,0,0,0,0,3918,10246,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,3044,917328,531462,3461979,4114415,81,24410,14,4219,21,117,35259,7401,3064,923355,907759,6950,,41,41,0,,,12356,2092,2329,15,2145,2818,15,-53,-489,0,0,0,0,0,1,0,3627,3539,21,3288,3925,24,339,-386,-3,1,1,0,0,3,1
ESPORTSTMNT01_2783230,complete,,CBLOL,2022,Split 1,0,10/03/2022 19:45,1,1204,100,Blue,team,,,KaBuM! e-Sports,oe:team:9dced510f02f8586ee7501922484ac0,,Gwen,Caitlyn,Hecarim,Irelia,Camille,1991,1,21,13,48,21,13,3,0,0,0,1,,,,6328,10246,1,4,1,4,1,0,3,1,0,0,0,,0,0,1,1,1,1,1,0,1,10,3,1,1,6,4,2,0,74776,22534204,,25611954,32032044,143,43094,74,22300,60,303,91311,65369,43683,13164139,,61943,132877,,881,219,,,331492,15295,18059,303,15117,18054,321,178,5,-18,2,5,1,1,2,2,25621,30092,508,24107,28909,494,1514,1183,14,4,9,3,3,6,4
ESPORTSTMNT01_2783230,complete,,CBLOL,2022,Split 1,0,10/03/2022 19:45,1,1204,200,Red,team,,,RED Canids,oe:team:67169969ecc058b307edfa9c6b7a3c0,,Jayce,Zeri,Jinx,Ryze,Kennen,1991,0,13,21,35,13,21,1,0,0,0,0,,,,3918,10246,0,1,4,1,4,0,0,0,0,0,1,,0,0,0,1,1,0,0,1,0,3,10,0,0,4,6,0,2,57276,17260472,,31037268,25921748,137,41286,45,13561,49,254,76544,55437,33751,10171070,,54225,-132877,,838,202,,,313410,15117,18054,321,15295,18059,303,-178,-5,18,1,2,2,2,5,1,24107,28909,494,25621,30092,508,-1514,-1183,-14,3,6,4,4,9,3
ESPORTSTMNT02_2660083,complete,,CBLOL,2022,Split 1,0,12/03/2022 15:42,1,1205,1,Blue,top,DoRun,oe:player:609de97618e0efb1e5b4bca418e9d3c,Netshoes Miners,oe:team:8b76a6be17ca3ef99e562b7deb8a3ee,Rumble,Xin Zhao,Jarvan IV,Caitlyn,Gnar,Gwen,2203,1,5,3,13,23,14,0,0,0,0,1,0,1,0,6264,10077,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,32538,8861916,367416,4600635,4421698,16,4358,13,3541,11,43,11711,13004,8234,2242578,183027,11775,,218,202,16,,,59374,3218,4475,82,3151,5043,82,67,-568,0,0,2,1,0,0,0,4954,7202,125,4689,7411,123,265,-209,2,0,3,1,0,0,1
ESPORTSTMNT02_2660083,complete,,CBLOL,2022,Split 1,0,12/03/2022 15:42,1,1205,2,Blue,jng,Croc,oe:player:76cd75b6b8f0def9bc45032dcc32a61,Netshoes Miners,oe:team:8b76a6be17ca3ef99e562b7deb8a3ee,Lee Sin,Xin Zhao,Jarvan IV,Caitlyn,Gnar,Gwen,2203,1,6,1,15,23,14,0,0,0,0,1,0,1,0,6264,10077,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,13207,3597004,149132,8734453,13346255,32,8715,15,4085,18,58,15797,14331,9561,2603995,212523,12850,,204,29,175,,,55561,3615,3626,70,3716,3556,72,-101,70,-2,1,1,0,1,1,1,5790,6595,113,5969,5781,110,-179,814,3,2,2,0,1,3,1
ESPORTSTMNT02_2660083,complete,,CBLOL,2022,Split 1,0,12/03/2022 15:42,1,1205,3,Blue,mid,Anyyy,oe:player:b57e72ed35022b11f16f095682ff782,Netshoes Miners,oe:team:8b76a6be17ca3ef99e562b7deb8a3ee,Tryndamere,Xin Zhao,Jarvan IV,Caitlyn,Gnar,Gwen,2203,1,9,2,8,23,14,2,0,0,0,1,1,0,0,6264,10077,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,11385,3100772,128558,8135542,8043214,19,5175,6,1634,8,42,11439,17461,12691,3456468,282095,14150,,329,299,30,,,89605,3727,4721,87,3811,4937,93,-84,-216,-6,1,1,0,1,1,0,5859,7503,142,5966,8191,153,-107,-688,-11,2,1,0,2,1,0
ESPORTSTMNT02_2660083,complete,,CBLOL,2022,Split 1,0,12/03/2022 15:42,1,1205,4,Blue,bot,Celo,oe:player:39c3a0258d73ffd0112726c410893f6,Netshoes Miners,oe:team:8b76a6be17ca3ef99e562b7deb8a3ee,Zeri,Xin Zhao,Jarvan IV,Caitlyn,Gnar,Gwen,2203,1,3,1,13,23,14,0,0,0,0,0,0,0,0,6264,10077,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,1,0,26149,7121834,295272,5114843,3475806,14,3813,18,4902,4,60,16341,15834,11064,3013345,245931,14683,,355,329,26,,,96686,3214,3443,87,3483,3794,99,-269,-351,-12,0,0,0,0,0,0,4963,5528,133,6344,5982,147,-1381,-454,-14,0,0,1,1,1,0
ESPORTSTMNT02_2660083,complete,,CBLOL,2022,Split 1,0,12/03/2022 15:42,1,1205,5,Blue,sup,Hawk,oe:player:4e0360185eba3ff8c175aebc3278b7b,Netshoes Miners,oe:team:8b76a6be17ca3ef99e562b7deb8a3ee,Nautilus,Xin Zhao,Jarvan IV,Caitlyn,Gnar,Gwen,2203,1,0,7,14,23,14,0,0,0,0,1,0,1,0,6264,10077,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,5280,1438039,596213,3756332,5789469,65,17703,10,2724,27,91,24784,8208,3438,936360,764242,7275,,33,33,0,,,8988,2122,2277,14,2092,2078,15,30,199,-1,0,2,1,0,1,1,3092,3295,20,3482,3483,25,-390,-188,-5,0,3,2,0,2,2
ESPORTSTMNT02_2660083,complete,,CBLOL,2022,Split 1,0,12/03/2022 15:42,1,1205,6,Red,top,Kiari,oe:player:63dc9ebe6cd781c9c9cecb54a6d7317,Liberty,oe:team:84e1da9e55480128662cfdfe79cb892,Gragas,Vex,Ryze,Jayce,Hecarim,Diana,2203,0,2,5,7,14,23,0,0,0,0,0,0,0,0,3813,10077,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,16516,4498230,209828,8032864,11705311,18,4902,6,1634,7,34,9260,11390,6620,1802996,180579,11025,,236,230,6,,,64276,3151,5043,82,3218,4475,82,-67,568,0,0,0,0,0,2,1,4689,7411,123,4954,7202,125,-265,209,-2,0,0,1,0,3,1
ESPORTSTMNT02_2660083,complete,,CBLOL,2022,Split 1,0,12/03/2022 15:42,1,1205,7,Red,jng,Disamis,oe:player:946b74bfc34e861b344ae03700af039,Liberty,oe:team:84e1da9e55480128662cfdfe79cb892,Viego,Vex,Ryze,Jayce,Hecarim,Diana,2203,0,1,4,10,14,23,0,0,0,0,0,0,0,0,3813,10077,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,16079,4379210,204276,8934362,9136995,11,2996,11,2996,19,53,14435,12403,7633,2078892,20821,12225,,234,25,209,,,63731,3716,3556,72,3615,3626,70,101,-70,2,1,1,1,1,1,0,5969,5781,110,5790,6595,113,179,-814,-3,1,3,1,2,2,0
ESPORTSTMNT02_2660083,complete,,CBLOL,2022,Split 1,0,12/03/2022 15:42,1,1205,8,Red,mid,Krastyel,oe:player:0a0e15e8e14edd7e4039cbf6f4fbfa4,Liberty,oe:team:84e1da9e55480128662cfdfe79cb892,LeBlanc,Vex,Ryze,Jayce,Hecarim,Diana,2203,0,5,3,5,14,23,0,0,0,0,0,0,0,0,3813,10077,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,21746,5922651,276273,4987926,2329187,47,12801,26,7081,13,107,29142,12275,7505,2044031,204719,12235,,266,262,4,,,72447,3811,4937,93,3727,4721,87,84,216,6,1,1,0,1,1,0,5966,8191,153,5859,7503,142,107,688,11,2,1,0,2,1,0
ESPORTSTMNT02_2660083,complete,,CBLOL,2022,Split 1,0,12/03/2022 15:42,1,1205,9,Red,bot,Matsukaze,oe:player:0c0d42e4a3273c1a137e83b490b8513,Liberty,oe:team:84e1da9e55480128662cfdfe79cb892,Jinx,Vex,Ryze,Jayce,Hecarim,Diana,2203,0,6,4,5,14,23,0,0,0,0,0,0,0,0,3813,10077,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,0,1,20044,5459101,25465,4193191,2675897,11,2996,13,3541,6,43,11711,16896,12126,3302587,330764,17050,,337,311,26,,,91784,3483,3794,99,3214,3443,87,269,351,12,0,0,0,0,0,0,6344,5982,147,4963,5528,133,1381,454,14,1,1,0,0,0,1
ESPORTSTMNT02_2660083,complete,,CBLOL,2022,Split 1,0,12/03/2022 15:42,1,1205,10,Red,sup,Wos,oe:player:e0ca016e696d77b1ee0467e5825b5ed,Liberty,oe:team:84e1da9e55480128662cfdfe79cb892,Leona,Vex,Ryze,Jayce,Hecarim,Diana,2203,0,0,7,8,14,23,0,0,0,0,0,0,0,1,3813,10077,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,4327,1178484,549726,4820154,6998729,55,14980,13,3541,17,91,24784,7546,2776,756060,757276,7075,,40,40,0,,,10894,2092,2078,15,2122,2277,14,-30,-199,1,0,1,1,0,2,1,3482,3483,25,3092,3295,20,390,188,5,0,2,2,0,3,2
ESPORTSTMNT02_2660083,complete,,CBLOL,2022,Split 1,0,12/03/2022 15:42,1,1205,100,Blue,team,,,Netshoes Miners,oe:team:8b76a6be17ca3ef99e562b7deb8a3ee,,Xin Zhao,Jarvan IV,Caitlyn,Gnar,Gwen,2203,1,23,14,63,23,14,2,0,0,0,1,,,,6264,10077,0,2,3,2,3,0,2,0,0,0,0,,0,0,0,1,1,1,1,0,0,9,4,0,0,1,7,1,0,88559,24119564,,30341807,35076441,146,39764,62,16886,68,294,80073,68838,44989,12253019,,60733,186633,,892,247,,,310213,15896,18542,340,16253,19408,361,-357,-866,-21,2,6,2,2,3,2,24658,30123,533,26450,30848,558,-1792,-725,-25,4,9,4,4,7,4
ESPORTSTMNT02_2660083,complete,,CBLOL,2022,Split 1,0,12/03/2022 15:42,1,1205,200,Red,team,,,Liberty,oe:team:84e1da9e55480128662cfdfe79cb892,,Vex,Ryze,Jayce,Hecarim,Diana,2203,0,14,23,35,14,23,0,0,0,0,0,,,,3813,10077,1,3,2,3,2,0,1,0,1,0,1,,0,0,1,1,1,0,0,1,1,4,9,1,1,7,1,0,1,78712,21437676,,30968498,32846119,142,38675,69,18793,62,328,89333,60510,36661,9984839,,59610,-186633,,868,245,,,303132,16253,19408,361,15896,18542,340,357,866,21,2,3,2,2,6,2,26450,30848,558,24658,30123,533,1792,725,25,4,7,4,4,9,4
ESPORTSTMNT02_2660115,complete,,CBLOL,2022,Split 1,0,12/03/2022 17:05,1,1205,1,Blue,top,Boal,oe:player:6daafc30b010acda4ebc20b6785cbc0,Flamengo Esports,oe:team:5ef087125f8255546c01970122b3cec,Tryndamere,Renata Glasc,Caitlyn,Ryze,Tahm Kench,Malphite,2712,0,2,4,4,15,22,0,0,0,0,0,0,0,0,3319,8186,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,13258,2933186,153024,6352655,9146460,11,2434,6,1327,4,35,7743,17571,11763,2602434,241228,16160,,395,351,44,,,87389,3114,4095,62,4394,5100,86,-1280,-1005,-24,1,0,1,1,1,1,4929,7027,114,6843,8294,154,-1914,-1267,-40,1,1,1,1,1,2
ESPORTSTMNT02_2660115,complete,,CBLOL,2022,Split 1,0,12/03/2022 17:05,1,1205,2,Blue,jng,Sting,oe:player:3ccca65d3d9843b81f4e251dcf8a3e8,Flamengo Esports,oe:team:5ef087125f8255546c01970122b3cec,Diana,Renata Glasc,Caitlyn,Ryze,Tahm Kench,Malphite,2712,0,5,6,7,15,22,0,0,0,0,0,0,0,1,3319,8186,,,,,,,,,,,,,,,,,,,0,2,,,,,,,,0,1,12437,2751549,143548,4898451,6554867,15,3319,8,1770,14,46,10177,15135,9327,2063496,191272,14450,,264,38,226,,,58407,3508,4039,79,4509,3960,70,-1001,79,9,0,2,2,1,3,0,5782,6530,120,6515,6170,101,-733,360,19,2,2,2,2,3,1
ESPORTSTMNT02_2660115,complete,,CBLOL,2022,Split 1,0,12/03/2022 17:05,1,1205,3,Blue,mid,Tutsz,oe:player:886e8205ac1b091dbf67dbae83b1544,Flamengo Esports,oe:team:5ef087125f8255546c01970122b3cec,Syndra,Renata Glasc,Caitlyn,Ryze,Tahm Kench,Malphite,2712,0,4,4,8,15,22,0,0,0,0,0,0,0,0,3319,8186,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,20376,4507965,23518,2925885,1999115,23,5088,11,2434,12,59,13053,16191,10383,2297124,212928,16250,,346,320,26,,,76549,3610,4724,91,3422,4719,79,188,5,12,1,0,0,1,0,0,5348,7138,134,5358,7901,133,-10,-763,1,1,2,1,1,1,0
ESPORTSTMNT02_2660115,complete,,CBLOL,2022,Split 1,0,12/03/2022 17:05,1,1205,4,Blue,bot,Flare,oe:player:0cfa7da07f11bd954137ab359972515,Flamengo Esports,oe:team:5ef087125f8255546c01970122b3cec,Zeri,Renata Glasc,Caitlyn,Ryze,Tahm Kench,Malphite,2712,0,4,1,5,15,22,1,0,0,0,0,0,0,0,3319,8186,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,35127,7771460,405436,5196239,3954204,24,5310,28,6195,6,71,15708,19803,13995,3096239,287001,19033,,468,436,32,,,103540,3635,3190,82,3675,3268,88,-40,-78,-6,1,1,0,1,1,1,5699,6140,140,6048,5874,155,-349,266,-15,1,1,0,1,1,1
ESPORTSTMNT02_2660115,complete,,CBLOL,2022,Split 1,0,12/03/2022 17:05,1,1205,5,Blue,sup,Kuri,oe:player:87b0ff8e56b0ce96bc0a82ea5dc9a7e,Flamengo Esports,oe:team:5ef087125f8255546c01970122b3cec,Nautilus,Renata Glasc,Caitlyn,Ryze,Tahm Kench,Malphite,2712,0,0,7,11,15,22,0,0,0,0,0,0,0,0,3319,8186,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,5442,1203982,628116,3767478,6131637,97,21460,17,3761,25,138,30531,9103,3295,728982,675706,8825,,45,45,0,,,9956,2327,2627,14,2203,2143,13,124,484,1,0,3,1,0,2,1,3394,3686,25,3629,3438,25,-235,248,0,0,4,1,0,2,1
ESPORTSTMNT02_2660115,complete,,CBLOL,2022,Split 1,0,12/03/2022 17:05,1,1205,6,Red,top,Edger,oe:player:34403168237bc47bb46755607a966c6,Rensga eSports,oe:team:92ede2510f2ad0234b1dd75f03108ae,Sett,Lee Sin,Vex,Gwen,LeBlanc,Yasuo,2712,1,6,4,5,22,15,0,0,0,0,1,0,1,0,4867,8186,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,14998,3318142,195236,7466814,17896681,18,3982,11,2434,4,59,13053,20282,14474,3202212,252954,17800,,390,378,12,,,86283,4394,5100,86,3114,4095,62,1280,1005,24,1,1,1,1,0,1,6843,8294,154,4929,7027,114,1914,1267,40,1,1,2,1,1,1
ESPORTSTMNT02_2660115,complete,,CBLOL,2022,Split 1,0,12/03/2022 17:05,1,1205,7,Red,jng,Minerva,oe:player:931603f10a47a4241c9c2afbd69107a,Rensga eSports,oe:team:92ede2510f2ad0234b1dd75f03108ae,Volibear,Lee Sin,Vex,Gwen,LeBlanc,Yasuo,2712,1,4,2,16,22,15,0,0,0,0,1,1,0,0,4867,8186,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,1,0,10646,2355310,138584,7333850,15140929,18,3982,29,6416,19,102,22566,16999,11191,2475885,195578,15175,,273,59,214,,,60398,4509,3960,70,3508,4039,79,1001,-79,-9,1,3,0,0,2,2,6515,6170,101,5782,6530,120,733,-360,-19,2,3,1,2,2,2
ESPORTSTMNT02_2660115,complete,,CBLOL,2022,Split 1,0,12/03/2022 17:05,1,1205,8,Red,mid,Goku,oe:player:db388b1b18abbdc620de33627c0ef05,Rensga eSports,oe:team:92ede2510f2ad0234b1dd75f03108ae,Ahri,Lee Sin,Vex,Gwen,LeBlanc,Yasuo,2712,1,4,4,11,22,15,1,0,0,0,0,0,0,0,4867,8186,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,18620,4119469,242385,4304867,2511947,38,8407,13,2876,16,74,16372,16226,10418,2304867,182069,15400,,312,306,6,,,69027,3422,4719,79,3610,4724,91,-188,-5,-12,1,0,0,1,0,0,5358,7901,133,5348,7138,134,10,763,-1,1,1,0,1,2,1
ESPORTSTMNT02_2660115,complete,,CBLOL,2022,Split 1,0,12/03/2022 17:05,1,1205,9,Red,bot,NinjaKiwi,oe:player:559c0cab98dab7824357ff1af6615ea,Rensga eSports,oe:team:92ede2510f2ad0234b1dd75f03108ae,Jinx,Lee Sin,Vex,Gwen,LeBlanc,Yasuo,2712,1,8,1,10,22,15,0,0,0,0,0,0,0,0,4867,8186,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,29776,6587611,387607,3956637,4277434,19,4204,26,5752,7,109,24115,22565,16757,3707301,292853,20145,,481,441,40,,,106416,3675,3268,88,3635,3190,82,40,78,6,1,1,1,1,1,0,6048,5874,155,5699,6140,140,349,-266,15,1,1,1,1,1,0
ESPORTSTMNT02_2660115,complete,,CBLOL,2022,Split 1,0,12/03/2022 17:05,1,1205,10,Red,sup,Mocha,oe:player:20cbf3318192b3d953e11d6cced699b,Rensga eSports,oe:team:92ede2510f2ad0234b1dd75f03108ae,Thresh,Lee Sin,Vex,Gwen,LeBlanc,Yasuo,2712,1,0,4,14,22,15,0,0,0,0,0,0,0,0,4867,8186,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,2780,615044,361885,2601106,3507301,66,14602,13,2876,20,114,25221,10188,4380,969027,765458,10150,,36,36,0,,,7965,2203,2143,13,2327,2627,14,-124,-484,-1,0,2,1,0,3,1,3629,3438,25,3394,3686,25,235,-248,0,0,2,1,0,4,1
ESPORTSTMNT02_2660115,complete,,CBLOL,2022,Split 1,0,12/03/2022 17:05,1,1205,100,Blue,team,,,Flamengo Esports,oe:team:5ef087125f8255546c01970122b3cec,,Renata Glasc,Caitlyn,Ryze,Tahm Kench,Malphite,2712,0,15,22,35,15,22,1,0,0,0,0,,,,3319,8186,1,2,4,2,4,0,1,0,0,0,1,,0,0,0,0,2,0,0,2,0,6,9,0,0,2,8,0,1,86640,19168142,,23140708,27786283,170,37611,70,15487,61,349,77212,77803,48763,10788274,,74718,-515295,,1190,328,,,335841,16194,18675,328,18203,19190,336,-2009,-515,-8,3,6,4,4,7,3,25152,30521,533,28393,31677,568,-3241,-1156,-35,5,10,5,5,8,5
ESPORTSTMNT02_2660115,complete,,CBLOL,2022,Split 1,0,12/03/2022 17:05,1,1205,200,Red,team,,,Rensga eSports,oe:team:92ede2510f2ad0234b1dd75f03108ae,,Lee Sin,Vex,Gwen,LeBlanc,Yasuo,2712,1,22,15,56,22,15,1,0,0,0,1,,,,4867,8186,0,4,2,4,2,0,3,0,1,0,0,,0,0,1,2,0,1,2,0,1,9,6,1,1,8,2,1,0,76820,16995575,,25663274,43334292,159,35177,92,20354,66,458,101327,86260,57220,12659292,,78670,515295,,1220,272,,,330088,18203,19190,336,16194,18675,328,2009,515,8,4,7,3,3,6,4,28393,31677,568,25152,30521,533,3241,1156,35,5,8,5,5,10,5
ESPORTSTMNT02_2660149,complete,,CBLOL,2022,Split 1,0,12/03/2022 18:16,1,1205,1,Blue,top,Robo,oe:player:3085815ef497539cb1d93b3c9a16624,LOUD,oe:team:658a021a796aa5501503220adb38cf4,Shyvana,Jayce,Lee Sin,Aphelios,Viego,Vex,2772,0,2,6,4,14,20,0,0,0,0,0,0,0,1,3030,7359,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,25305,5477273,255011,14017749,13886364,20,4329,9,1948,4,57,12338,18467,12537,2713636,261501,17800,,422,375,47,,,91342,2952,4303,62,3139,4591,80,-187,-288,-18,0,1,1,0,0,1,5078,7633,124,5010,7286,123,68,347,1,0,1,1,0,0,1
ESPORTSTMNT02_2660149,complete,,CBLOL,2022,Split 1,0,12/03/2022 18:16,1,1205,2,Blue,jng,Tay,oe:player:b04655f0821a30125d72a3442647875,LOUD,oe:team:658a021a796aa5501503220adb38cf4,Graves,Jayce,Lee Sin,Aphelios,Viego,Vex,2772,0,1,4,7,14,20,0,0,0,0,0,0,0,0,3030,7359,,,,,,,,,,,,,,,,,,,0,3,,,,,,,,0,0,13622,2948485,137276,5687879,3048485,22,4762,12,2597,21,56,12121,13914,7984,1728139,166529,13775,,265,78,187,,,57359,2851,2879,53,3414,3565,68,-563,-686,-15,0,0,0,1,0,0,4252,5231,82,4668,4940,89,-416,291,-7,0,1,0,1,0,0
