game,blueTopGP,blueTopWR,blueTopKDA,blueJungleGP,blueJungleWR,blueJungleKDA,blueMidGP,blueMidWR,blueMidKDA,blueADCGP,blueADCWR,blueADCKDA,blueSupportGP,blueSupportWR,blueSupportKDA,redTopGP,redTopWR,redTopKDA,redJungleGP,redJungleWR,redJungleKDA,redMidGP,redMidWR,redMidKDA,redAdcGP,redAdcWR,redAdcKDA,redSupportGP,redSupportWR,redSupportKDA,result
ESPORTSTMNT01_3300699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT03_3090903,0,0,0,2,0.0,1.6,0,0,0,0,0,0,0,0,0,2,1.0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT01_3339077,5,0.4,3.33,4,0.25,1.8,4,0.5,3.25,15,0.33,6.0,0,0,0,0,0,0,17,0.59,2.87,1,0.0,8,2,0.5,7.0,2,0.5,16,0
ESPORTSTMNT01_3329301,4,0.25,3.69,3,0.67,2.64,1,1.0,11,0,0,0,5,0.6,4.54,1,1.0,1.0,2,0.5,1.42,1,0.0,1.75,2,0.5,2.0,2,0.5,18.0,1
ESPORTSTMNT03_3114925,3,0.33,3.57,1,0.0,0.5,0,0,0,2,0.5,2.8,3,0.33,5.29,0,0,0,0,0,0,0,0,0,1,1.0,5.0,4,0.75,11.0,0
ESPORTSTMNT01_3336831,9,0.67,2.59,12,0.5,3.4,2,1.0,4.33,1,0.0,7,3,0.33,9.0,0,0,0,2,0.5,9.0,2,0.5,5.75,2,0.0,14,3,0.0,24.0,1
ESPORTSTMNT01_3314921,1,1.0,3.67,0,0,0,0,0,0,1,0.0,2.0,0,0,0,1,1.0,1.75,0,0,0,0,0,0,1,1.0,3.33,2,0.5,4.29,1
ESPORTSTMNT03_3128023,3,0.67,2.12,4,0.0,6.43,11,0.64,3.15,8,0.88,7.82,0,0,0,6,0.67,1.59,4,0.5,6.67,1,0.0,12.0,4,0.75,3.88,4,0.5,10.0,0
ESPORTSTMNT01_3302258,1,0.0,1.0,0,0,0,1,1.0,1.33,1,1.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ESPORTSTMNT02_3153825,2,1.0,1.67,0,0,0,1,1.0,4.5,0,0,0,2,0.5,7.25,0,0,0,1,0.0,0.8,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT01_3336846,0,0,0,10,0.6,4.46,0,0,0,8,0.38,5.39,0,0,0,0,0,0,0,0,0,2,1.0,4.33,1,0.0,7,3,0.33,9.0,1
ESPORTSTMNT01_3313274,0,0,0,3,0.33,2.13,1,1.0,1.67,0,0,0,0,0,0,2,0.5,2.33,2,1.0,3.67,1,1.0,2.0,2,1.0,1.17,0,0,0,1
ESPORTSTMNT02_3151939,1,1.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,12.0,3,0.67,5.17,3,0.67,12.0,0
ESPORTSTMNT03_3099980,3,0.33,2.17,2,0.0,5.0,1,0.0,0.25,3,0.33,3.8,0,0,0,0,0,0,4,0.75,2.7,2,1.0,2.25,4,0.75,4.29,1,0.0,1.0,0
ESPORTSTMNT02_3159649,1,0.0,4,2,1.0,2.4,1,0.0,6,3,0.33,1.11,4,0.25,2.75,6,0.5,19.0,2,0.0,9,2,1.0,4.75,3,0.33,3.88,2,0.0,4.5,0
ESPORTSTMNT01_3311744,0,0,0,1,0.0,4.33,0,0,0,1,0.0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,18.0,1,0.0,1.0,1
ESPORTSTMNT01_3309743,2,0.5,2.33,2,1.0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,5.5,0,0,0,0,0,0,1
ESPORTSTMNT01_3312216,0,0,0,1,1.0,9,0,0,0,3,0.0,6.25,4,0.25,11.5,0,0,0,1,1.0,0.43,0,0,0,0,0,0,1,0.0,6.0,1
ESPORTSTMNT03_3098980,3,0.0,4.43,5,0.6,2.53,4,0.5,2.8,4,0.75,6.25,5,0.6,7.38,0,0,0,3,0.33,1.73,2,0.0,8.0,5,0.4,3.0,5,0.6,11.0,1
ESPORTSTMNT01_3344160,12,0.58,3.38,7,0.43,4.59,1,0.0,10.0,0,0,0,10,0.7,7.67,2,0.5,21.0,8,0.38,4.53,3,0.67,4.14,4,0.25,13.67,1,1.0,10.0,1
ESPORTSTMNT01_3328015,3,0.67,1.4,3,0.67,2.64,1,1.0,15,4,0.75,6.86,2,1.0,5.0,0,0,0,4,0.75,2.21,1,0.0,12,0,0,0,0,0,0,1
ESPORTSTMNT03_3128240,0,0,0,1,1.0,0.4,0,0,0,2,0.5,21.0,2,0.5,3.0,2,0.0,1.57,2,0.5,3.8,2,1.0,7.67,3,0.67,3.89,0,0,0,1
ESPORTSTMNT01_3341983,9,0.56,3.92,14,0.43,6.79,7,0.29,4.69,7,0.29,34.0,10,0.5,5.11,9,0.56,3.79,4,0.25,5.5,2,0.0,23,4,0.75,3.5,3,0.67,9.0,0
ESPORTSTMNT01_3324646,8,0.5,1.75,18,0.33,2.62,2,0.5,7.0,0,0,0,0,0,0,2,0.5,4.25,13,0.54,2.79,4,0.0,7.33,4,1.0,4.71,2,1.0,9.0,0
ESPORTSTMNT04_2665115,1,1.0,4.33,1,1.0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT03_3098275,0,0,0,0,0,0,1,1.0,0.5,0,0,0,3,0.0,1.25,1,1.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1
ESPORTSTMNT02_3154050,0,0,0,9,0.67,5.28,3,1.0,2.86,3,0.33,5.67,0,0,0,6,0.67,5.0,8,0.5,3.88,3,1.0,5.0,1,0.0,4.0,0,0,0,0
ESPORTSTMNT03_3126529,2,0.5,11.5,5,0.2,5.82,2,0.5,3.0,2,1.0,3.57,1,1.0,6.0,3,0.67,3.25,3,0.0,3.5,0,0,0,4,0.25,6.6,5,0.4,12.43,0
ESPORTSTMNT03_3086706,0,0,0,2,0.5,6.5,4,0.25,6.11,0,0,0,2,1.0,9.6,1,1.0,1.0,0,0,0,0,0,0,1,1.0,14.0,0,0,0,0
ESPORTSTMNT03_3092442,1,1.0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2.0,0,0,0,4,0.5,6.62,3,1.0,13.5,0
ESPORTSTMNT01_3331817,10,0.6,5.08,7,0.43,4.67,6,0.17,6.25,1,0.0,11,0,0,0,3,0.33,4.5,2,0.0,6.0,5,0.0,8.5,6,0.67,9.2,2,0.5,1.88,1
ESPORTSTMNT02_3166449,1,1.0,3.5,0,0,0,3,0.33,3.7,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1,0.0,0.33,0,0,0,0,0,0,0
ESPORTSTMNT03_3090233,0,0,0,0,0,0,5,0.6,7.0,2,0.5,2.89,0,0,0,0,0,0,0,0,0,1,0.0,3.0,0,0,0,3,0.67,2.83,0
ESPORTSTMNT02_3164616,1,1.0,1.5,0,0,0,0,0,0,1,1.0,0.5,2,0.5,7.67,1,0.0,8,1,0.0,8.0,1,1.0,10.0,0,0,0,0,0,0,0
ESPORTSTMNT03_3118326,1,1.0,2.67,1,0.0,5.5,2,0.5,4.25,0,0,0,0,0,0,1,0.0,1.0,0,0,0,2,1.0,3.25,2,0.5,31.0,1,1.0,1.67,0
ESPORTSTMNT01_3300434,0,0,0,1,0.0,6.0,1,0.0,4.5,0,0,0,0,0,0,1,1.0,8.0,1,1.0,11.0,0,0,0,2,0.5,2.83,2,0.5,7.0,0
ESPORTSTMNT06_2823458,18,0.78,4.39,0,0,0,7,0.29,3.0,0,0,0,8,0.38,1.26,1,1.0,4.67,1,0.0,12.0,17,0.41,7.26,19,0.53,8.0,0,0,0,0
ESPORTSTMNT01_3371891,7,0.71,1.85,0,0,0,0,0,0,0,0,0,2,0.5,7.0,1,1.0,0.4,9,0.67,5.78,2,0.5,3.67,11,0.55,6.0,10,0.6,5.33,0
ESPORTSTMNT03_3083561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ESPORTSTMNT04_2663880,4,0.25,8.0,0,0,0,1,1.0,4.33,0,0,0,3,0.33,5.43,0,0,0,3,0.33,4.33,0,0,0,1,1.0,14.0,0,0,0,1
ESPORTSTMNT02_3217972,10,0.4,3.94,6,0.5,12.25,9,0.44,4.53,11,0.45,7.0,17,0.47,5.76,17,0.65,4.13,14,0.64,3.32,3,0.33,0.82,3,0.67,5.0,5,0.0,1.53,1
ESPORTSTMNT01_3414318,3,0.67,2.17,1,1.0,15,3,0.67,7.75,3,0.33,6.17,9,0.44,4.71,9,0.56,3.0,6,0.5,6.27,0,0,0,1,0.0,18,7,0.57,3.25,0
ESPORTSTMNT03_3184735,6,0.67,2.73,4,0.75,5.0,0,0,0,2,1.0,32.0,3,1.0,13.0,2,1.0,8.5,7,1.0,4.71,12,0.67,6.0,5,0.6,10.2,5,0.8,4.58,0
ESPORTSTMNT01_3411711,5,0.4,3.86,7,0.57,3.78,8,0.5,4.47,10,0.4,3.53,5,0.6,20.67,2,1.0,10.0,1,1.0,8.0,10,0.5,4.71,16,0.75,4.22,16,0.81,3.76,0
ESPORTSTMNT01_3340115,4,0.25,4.38,3,0.67,2.3,0,0,0,3,0.67,33.0,3,0.67,6.17,0,0,0,8,0.5,4.75,5,0.4,5.0,5,0.6,4.0,0,0,0,0
ESPORTSTMNT02_3233842,12,0.67,3.28,6,0.83,2.68,5,0.8,6.3,4,0.5,4.1,7,0.43,6.62,1,1.0,11.0,9,0.44,5.71,4,0.5,6.8,7,0.57,8.6,7,0.29,2.58,0
ESPORTSTMNT04_2676033,2,0.5,3.5,2,1.0,1.86,1,1.0,6.67,0,0,0,0,0,0,3,0.67,4.0,0,0,0,4,0.5,8.8,13,0.62,5.48,4,0.25,10.8,0
ESPORTSTMNT01_3384734,5,0.6,1.3,21,0.38,2.83,2,0.5,2.0,16,0.38,2.78,2,0.5,11.0,6,0.67,3.83,2,0.0,4.0,16,0.56,3.62,16,0.44,4.8,3,1.0,7.33,0
ESPORTSTMNT01_3332633,6,0.17,2.94,1,1.0,2.5,4,0.25,7.8,0,0,0,0,0,0,5,0.6,3.75,4,0.5,4.71,1,0.0,4.5,1,0.0,2.67,0,0,0,0
ESPORTSTMNT01_3415307,5,0.2,3.75,6,0.67,5.4,16,0.31,4.23,14,0.43,6.22,15,0.6,2.95,5,0.8,6.83,0,0,0,10,0.7,11.0,20,0.5,8.95,9,0.44,5.47,0
ESPORTSTMNT06_2769929,0,0,0,1,1.0,2.0,2,1.0,3.75,0,0,0,0,0,0,0,0,0,1,0.0,19.0,0,0,0,2,0.0,2.71,0,0,0,1
ESPORTSTMNT02_3218887,7,0.29,3.0,5,0.6,2.91,0,0,0,2,1.0,7.5,1,0.0,17.0,0,0,0,2,0.0,3.83,0,0,0,5,0.4,7.38,0,0,0,1
ESPORTSTMNT03_3126396,5,0.6,4.22,10,0.8,5.19,4,0.5,5.38,8,0.38,16.67,4,0.5,12.33,2,0.5,3.25,5,1.0,5.67,2,0.5,27,4,0.5,11.0,0,0,0,1
ESPORTSTMNT01_3338918,2,0.5,4.25,5,0.6,3.31,1,0.0,5.67,1,1.0,0.75,2,0.0,2.67,4,0.25,2.71,5,0.6,4.9,3,0.33,2.5,2,1.0,7.5,0,0,0,0
ESPORTSTMNT03_3196002,2,1.0,3.2,4,0.25,7.25,1,0.0,0.6,3,0.67,3.25,2,0.5,4.6,4,0.75,1.86,6,0.67,4.12,5,0.8,5.18,4,0.5,4.2,1,0.0,3.5,1
ESPORTSTMNT04_2676104,1,1.0,9.0,0,0,0,0,0,0,5,0.6,5.7,1,0.0,7.0,6,0.5,2.94,1,0.0,5.5,3,0.67,3.5,4,0.5,4.36,7,0.43,10.29,1
ESPORTSTMNT06_2775522,0,0,0,5,0.8,1.82,0,0,0,1,0.0,3.0,0,0,0,1,1.0,11,0,0,0,0,0,0,0,0,0,4,0.25,3.8,1
ESPORTSTMNT02_3216819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.33,2.58,11,0.45,3.79,0,0,0,1,0.0,4.0,0,0,0,0
ESPORTSTMNT01_3412987,1,0.0,0.83,14,0.57,7.68,7,0.29,8.88,1,1.0,15.0,5,0.4,3.21,5,0.6,3.0,8,0.12,4.94,12,0.42,6.88,12,0.33,6.05,13,0.62,3.06,1
ESPORTSTMNT01_3378634,7,0.57,2.33,11,0.64,2.62,3,1.0,3.43,8,0.5,2.29,0,0,0,5,0.8,3.9,1,0.0,4.5,15,0.6,3.56,8,1.0,3.57,9,1.0,2.87,0
ESPORTSTMNT02_3150844,1,0.0,5.5,1,1.0,2.0,2,0.0,4.0,1,1.0,13.0,2,1.0,10.5,2,0.5,5.0,0,0,0,0,0,0,1,0.0,2.5,0,0,0,0
ESPORTSTMNT03_3098646,1,1.0,5.5,2,0.5,6.5,2,0.5,5.33,2,0.5,30.0,3,0.33,9.0,2,0.5,3.75,4,0.5,3.67,2,0.0,5.25,4,0.75,4.83,2,1.0,6.0,0
ESPORTSTMNT03_3101532,0,0,0,0,0,0,1,0.0,5.5,0,0,0,0,0,0,2,0.5,2.83,0,0,0,0,0,0,1,0.0,13,1,0.0,5.0,1
ESPORTSTMNT02_3164252,3,0.33,3.6,2,0.5,6.75,3,0.33,34.0,1,1.0,16,0,0,0,1,0.0,3.0,0,0,0,4,0.75,5.57,0,0,0,1,1.0,0.5,0
ESPORTSTMNT06_2777097,2,1.0,1.5,3,0.67,5.67,0,0,0,4,0.75,2.47,3,1.0,10.5,0,0,0,8,0.62,3.68,6,0.67,5.9,5,0.8,6.22,1,1.0,2.5,0
ESPORTSTMNT01_3412825,3,0.0,18.0,1,1.0,14,0,0,0,20,0.5,8.91,15,0.47,4.49,7,0.57,2.0,11,0.55,7.17,13,0.46,3.77,0,0,0,16,0.81,3.76,1
ESPORTSTMNT04_2675660,3,1.0,1.35,4,0.5,3.08,3,1.0,7.75,1,0.0,1.0,1,0.0,13,3,0.0,8.4,5,0.8,3.13,0,0,0,6,0.33,4.09,7,0.71,5.06,1
ESPORTSTMNT04_2667238,1,1.0,2.0,3,0.33,3.17,0,0,0,1,1.0,1.4,2,0.5,2.44,0,0,0,0,0,0,2,0.5,3.5,2,1.0,7.25,1,1.0,9.0,1
ESPORTSTMNT02_3208942,0,0,0,0,0,0,3,0.33,4.22,0,0,0,0,0,0,7,0.57,4.5,1,1.0,0.75,5,0.2,4.3,0,0,0,0,0,0,0
ESPORTSTMNT03_3190866,0,0,0,11,0.73,3.09,9,0.89,5.93,7,0.43,6.5,6,0.33,2.7,0,0,0,0,0,0,1,1.0,1.0,5,1.0,7.56,1,1.0,2.4,0
ESPORTSTMNT06_2773628,0,0,0,2,0.5,1.6,0,0,0,1,0.0,1.33,1,1.0,0.75,0,0,0,1,1.0,13,4,0.5,4.57,0,0,0,0,0,0,0
ESPORTSTMNT06_2823406,1,1.0,13,16,0.75,5.29,2,1.0,3.0,3,1.0,21.0,7,0.57,2.77,1,0.0,10.0,16,0.44,4.49,2,0.5,2.38,2,1.0,8.0,6,0.67,2.3,1
ESPORTSTMNT06_2769911,1,0.0,16.0,1,0.0,5.33,1,0.0,1.17,1,0.0,17,1,0.0,19.0,0,0,0,1,0.0,2.33,2,0.0,0.9,3,0.33,3.57,1,0.0,2.75,1
ESPORTSTMNT05_3221222,2,1.0,3.17,6,0.83,2.24,0,0,0,4,0.75,6.25,2,1.0,3.57,3,0.33,3.91,1,0.0,12.0,0,0,0,4,0.5,2.5,0,0,0,1
ESPORTSTMNT01_3334019,5,0.6,5.83,4,0.5,5.78,3,1.0,5.38,6,0.5,4.31,0,0,0,1,0.0,0.5,0,0,0,0,0,0,1,1.0,1.0,2,0.0,4.25,1
ESPORTSTMNT01_3344573,6,0.5,2.53,4,0.75,4.1,1,1.0,8,2,0.0,14.0,0,0,0,2,0.0,0.85,7,0.86,4.5,6,0.33,6.0,8,0.75,6.29,10,0.7,5.45,0
ESPORTSTMNT02_3218326,8,0.5,3.0,1,1.0,6.0,0,0,0,5,0.6,7.0,2,0.5,35,3,0.67,0.57,4,0.5,3.5,1,0.0,15,1,0.0,2.67,1,0.0,1.14,1
ESPORTSTMNT01_3407882,12,0.83,1.8,6,0.5,6.44,1,0.0,0.75,0,0,0,6,0.33,5.07,1,0.0,1.75,24,0.54,5.74,9,0.56,6.82,18,0.44,6.12,8,0.5,4.0,1
ESPORTSTMNT02_3209643,3,0.33,1.3,2,0.5,5.4,0,0,0,0,0,0,0,0,0,4,0.5,2.5,5,1.0,2.89,2,0.5,3.0,5,0.2,1.27,5,0.4,3.37,1
ESPORTSTMNT03_3098639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT06_2821467,2,0.5,8.0,16,0.5,3.93,6,0.67,3.0,6,0.83,5.43,4,1.0,3.33,0,0,0,3,0.67,5.0,1,0.0,9.0,5,1.0,9.0,3,1.0,4.0,0
ESPORTSTMNT04_2674827,5,1.0,8.25,4,0.25,13.8,1,0.0,1.8,7,0.71,9.5,4,0.75,3.07,0,0,0,8,0.5,4.74,4,0.25,6.17,8,0.5,4.19,0,0,0,0
ESPORTSTMNT04_2666274,1,1.0,2.0,3,0.33,3.17,0,0,0,1,1.0,4.33,3,0.67,2.62,0,0,0,1,1.0,11.0,3,0.67,19.0,2,1.0,2.88,1,1.0,3.67,1
ESPORTSTMNT01_3378732,0,0,0,13,0.62,2.24,1,1.0,15.0,0,0,0,0,0,0,13,0.46,5.21,9,0.33,3.96,8,0.75,5.88,2,0.5,26.0,4,0.75,6.0,0
ESPORTSTMNT04_2677157,20,0.5,3.09,2,0.0,19,6,0.33,3.83,20,0.55,8.21,10,0.5,5.59,8,0.12,4.93,15,0.73,3.94,6,0.33,8.43,8,0.38,7.56,12,0.42,4.95,1
ESPORTSTMNT02_3189540,0,0,0,0,0,0,1,0.0,3.33,7,0.86,3.62,1,0.0,1.33,5,0.4,9.0,10,0.4,5.74,1,1.0,3.0,2,0.5,3.43,0,0,0,1
ESPORTSTMNT02_3190811,7,0.43,3.04,8,0.38,6.41,3,0.0,8.17,11,0.36,4.86,7,0.14,7.15,8,0.38,3.11,2,0.5,2.8,4,0.75,5.14,3,0.33,5.2,1,1.0,7.0,0
ESPORTSTMNT06_2773955,10,0.8,3.08,4,0.25,3.69,2,0.0,2.0,4,0.25,1.64,0,0,0,1,1.0,1.0,3,0.33,2.75,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT03_3098669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ESPORTSTMNT01_3387594,9,0.22,3.75,18,0.72,4.03,10,0.6,7.15,16,0.62,6.32,14,0.43,5.04,2,0.5,4.8,9,0.78,3.45,3,0.67,4.75,3,0.67,3.75,1,0.0,1.0,1
ESPORTSTMNT02_3222030,1,1.0,20.0,1,1.0,9.0,5,0.8,7.86,3,1.0,1.33,9,0.56,5.4,0,0,0,5,0.4,4.56,8,0.5,5.75,7,0.43,3.69,5,0.8,3.93,1
ESPORTSTMNT05_3220513,4,1.0,3.82,9,0.78,4.2,1,1.0,1.2,5,0.8,12.33,3,1.0,8.2,4,0.5,6.8,6,0.83,7.73,0,0,0,0,0,0,2,1.0,2.25,0
ESPORTSTMNT01_3384667,11,0.45,1.58,21,0.38,2.83,0,0,0,16,0.38,2.78,2,0.5,11.0,6,0.67,3.83,2,0.0,4.0,16,0.56,3.62,16,0.44,4.8,3,1.0,7.33,0
ESPORTSTMNT01_3334011,0,0,0,3,0.67,2.0,2,0.5,9.0,3,0.67,5.6,3,0.67,8.75,6,0.67,4.94,4,0.75,4.1,2,1.0,24.0,6,0.83,3.53,1,0.0,3.2,1
ESPORTSTMNT02_3164431,3,0.33,3.4,3,0.67,40.0,1,1.0,1.0,0,0,0,3,0.67,7.0,1,1.0,8,3,0.0,4.0,1,1.0,7,0,0,0,0,0,0,0
ESPORTSTMNT01_3416245,1,0.0,0.0,1,1.0,4.5,6,0.33,10.78,1,0.0,3.33,2,0.5,7.25,11,0.82,1.97,7,0.57,2.06,8,0.75,23.5,2,1.0,2.33,4,0.75,3.58,1
ESPORTSTMNT03_3200582,9,0.56,2.42,2,1.0,2.4,0,0,0,7,0.71,3.41,3,1.0,3.0,2,0.0,0.57,2,1.0,1.0,0,0,0,0,0,0,2,0.5,0.64,1
ESPORTSTMNT01_3341415,2,0.0,2.12,4,0.25,10.75,8,0.12,8.89,4,0.0,7.86,5,0.2,5.88,5,0.8,2.67,1,1.0,4.5,2,0.5,6.5,2,1.0,5.43,2,1.0,4.5,0
ESPORTSTMNT02_3150959,5,0.6,6.5,3,0.67,5.67,0,0,0,4,0.25,1.67,2,0.5,9.0,5,0.8,4.5,0,0,0,1,0.0,9.0,0,0,0,2,1.0,28,0
ESPORTSTMNT06_2773874,7,0.86,2.39,1,1.0,1.5,0,0,0,0,0,0,1,0.0,1.75,9,0.56,5.88,1,0.0,5.0,1,0.0,10.5,1,0.0,12.0,5,0.4,3.25,1
ESPORTSTMNT02_3215299,6,0.67,3.0,4,0.25,10.2,4,0.25,1.9,5,0.6,2.62,5,0.6,3.15,2,0.5,3.0,1,1.0,12.0,1,0.0,1.0,1,1.0,1.17,1,1.0,1.4,0
ESPORTSTMNT01_3326246,0,0,0,2,1.0,6.0,3,0.67,2.0,2,1.0,3.2,2,0.5,2.67,2,0.5,0.4,0,0,0,1,0.0,2.4,2,0.0,2.17,0,0,0,1
ESPORTSTMNT01_3342188,1,1.0,2.0,2,0.5,2.25,0,0,0,0,0,0,0,0,0,10,0.8,3.22,0,0,0,4,0.5,5.86,3,0.33,3.5,1,0.0,7.0,1
ESPORTSTMNT05_3220425,0,0,0,0,0,0,3,0.33,1.93,1,0.0,0.5,1,0.0,0.67,1,1.0,1.0,0,0,0,0,0,0,10,0.6,5.81,9,0.56,3.95,1
ESPORTSTMNT02_3216620,2,1.0,3.0,0,0,0,3,0.67,1.08,2,1.0,2.14,12,0.67,1.89,13,0.38,3.61,6,1.0,3.62,3,0.33,6.75,13,0.31,6.38,15,0.4,4.65,0
ESPORTSTMNT03_3178793,0,0,0,4,0.5,6.12,5,0.8,4.64,0,0,0,1,0.0,3.5,1,1.0,4.67,5,0.4,1.4,1,0.0,3.67,2,0.0,4.33,0,0,0,1
ESPORTSTMNT02_3233875,7,0.71,5.55,6,0.83,5.87,1,0.0,1.67,1,0.0,7.0,4,0.75,5.7,4,0.75,4.86,8,0.75,4.89,7,0.57,3.44,5,0.6,5.71,11,0.55,2.5,0
ESPORTSTMNT01_3387569,2,0.5,3.0,5,0.8,8.33,3,0.67,4.75,2,0.0,4.67,8,0.75,7.2,5,0.6,3.0,5,0.6,13.33,7,0.43,4.4,0,0,0,5,0.8,12.5,0
ESPORTSTMNT03_3179921,10,0.5,2.92,1,1.0,15.0,5,0.6,6.57,0,0,0,0,0,0,3,0.33,4.75,0,0,0,1,1.0,4.0,1,0.0,9.0,0,0,0,1
ESPORTSTMNT03_3177334,10,0.6,3.68,2,0.5,11.67,8,0.25,5.47,12,0.5,5.85,2,1.0,8.67,1,1.0,0.83,2,0.0,2.85,0,0,0,3,0.33,5.33,16,0.44,4.77,1
ESPORTSTMNT01_3342595,1,0.0,0.75,3,0.67,2.7,4,0.0,9.0,4,0.75,8.44,0,0,0,4,0.5,3.5,3,0.67,2.86,1,1.0,2.0,2,0.5,17.0,4,1.0,6.38,1
ESPORTSTMNT01_3330482,0,0,0,1,0.0,1.33,2,1.0,2.83,4,0.75,5.71,0,0,0,4,0.75,2.3,7,0.71,6.83,2,0.5,2.9,4,0.5,2.54,7,0.57,4.12,0
ESPORTSTMNT02_3216593,0,0,0,0,0,0,0,0,0,9,0.67,6.95,1,0.0,4.0,0,0,0,5,0.8,1.31,0,0,0,8,0.62,3.11,3,1.0,2.09,1
ESPORTSTMNT01_3417007,8,0.5,3.0,4,1.0,4.0,5,0.8,4.0,1,0.0,14.0,5,0.8,5.22,7,0.43,2.06,10,0.8,8.38,2,0.0,1.67,8,0.38,6.31,0,0,0,1
ESPORTSTMNT01_3417104,0,0,0,4,0.5,3.0,9,0.33,5.57,5,0.4,4.38,4,0.75,2.31,6,0.5,1.59,2,1.0,34.0,0,0,0,3,0.67,4.0,4,0.75,1.81,1
ESPORTSTMNT01_3413257,9,0.44,4.5,14,0.57,7.68,7,0.29,8.88,13,0.54,7.5,4,0.75,3.6,16,0.69,3.96,13,0.62,5.62,2,1.0,4.75,20,0.7,4.28,18,0.78,3.88,0
ESPORTSTMNT06_2821457,5,0.8,4.58,1,1.0,8.0,3,0.67,3.89,5,1.0,9.0,3,1.0,4.73,1,0.0,1.0,15,0.67,2.82,4,0.5,3.73,6,0.83,5.43,2,1.0,2.38,1
ESPORTSTMNT03_3196246,4,0.75,0.8,7,0.57,5.43,4,0.5,3.25,6,0.5,3.32,0,0,0,3,0.67,10.0,7,0.43,12.67,2,1.0,0.67,1,0.0,1.25,2,0.5,3.0,0
ESPORTSTMNT01_3410713,17,0.47,3.03,7,0.57,3.78,5,0.6,3.17,7,0.57,5.18,2,0.5,1.0,2,1.0,10.0,13,0.62,3.64,6,0.67,4.8,16,0.75,4.22,5,0.6,4.27,0
ESPORTSTMNT01_3410146,18,0.61,2.85,10,0.6,8.62,5,0.6,2.71,0,0,0,12,0.58,5.96,8,0.5,2.5,1,0.0,6.67,4,0.5,2.64,6,0.67,4.92,2,0.5,2.5,0
ESPORTSTMNT02_3218051,2,1.0,3.0,0,0,0,7,0.71,3.92,0,0,0,0,0,0,4,0.75,5.0,6,1.0,3.62,1,1.0,3.33,0,0,0,15,0.4,4.65,1
ESPORTSTMNT03_3177113,8,0.38,2.9,7,0.43,3.85,5,0.4,2.5,7,0.71,3.18,1,0.0,2.0,5,0.4,3.67,3,0.67,2.64,3,0.67,7.67,8,0.5,3.1,3,0.67,1.25,0
ESPORTSTMNT01_3410723,5,0.4,3.86,7,0.57,3.78,5,0.6,3.17,7,0.57,5.18,2,0.5,1.0,7,0.43,1.57,13,0.62,3.64,6,0.67,4.8,16,0.75,4.22,5,0.8,3.19,1
ESPORTSTMNT02_3232052,5,0.4,2.2,0,0,0,0,0,0,3,0.33,2.77,0,0,0,17,0.24,2.91,2,1.0,5.25,6,0.5,2.5,10,0.7,3.61,14,0.57,5.59,0
ESPORTSTMNT01_3332332,0,0,0,0,0,0,0,0,0,3,0.33,4.25,3,0.33,7.0,1,1.0,3.33,0,0,0,0,0,0,5,0.4,12.5,0,0,0,0
ESPORTSTMNT06_2821347,2,1.0,1.6,0,0,0,1,1.0,5.0,9,0.33,7.77,4,0.25,3.13,8,0.5,1.89,11,0.64,4.5,2,1.0,2.67,1,1.0,7,1,1.0,6,1
ESPORTSTMNT03_3102521,1,0.0,9.0,1,1.0,1.25,0,0,0,0,0,0,0,0,0,1,0.0,8.0,0,0,0,1,0.0,7.0,0,0,0,0,0,0,0
ESPORTSTMNT01_3418429,15,0.27,4.56,12,0.58,4.29,16,0.44,4.17,16,0.38,5.88,16,0.56,2.95,8,0.5,3.38,1,1.0,1.75,1,0.0,3.0,10,0.4,2.9,0,0,0,0
ESPORTSTMNT06_2773449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.33,4.17,0,0,0,0,0,0,4,0.5,3.83,4,0.75,3.7,1
