golId,game,event1,event2,event3,event4,event5,event6,event7,event8,event9,event10,event11,event12,event13,event14,event15,event16,event17,event18,event19,event20,event21,event22,event23,event24,event25,event26,event27,event28,event29,event30,event31,event32,event33,event34,event35,event36,event37,event38,event39,event40,event41,event42,event43,event44,event45,blueTopGP,blueTopWR,blueTopKDA,blueJungleGP,blueJungleWR,blueJungleKDA,blueMidGP,blueMidWR,blueMidKDA,blueADCGP,blueADCWR,blueADCKDA,blueSupportGP,blueSupportWR,blueSupportKDA,redTopGP,redTopWR,redTopKDA,redJungleGP,redJungleWR,redJungleKDA,redMidGP,redMidWR,redMidKDA,redAdcGP,redAdcWR,redAdcKDA,redSupportGP,redSupportWR,redSupportKDA,result
37184,ESPORTSTMNT06_2210606,RED: first_blood,RED: herald,RED: first_tower_bot,BLUE: dragon,BLUE: first_tower_bot,RED: first_tower_top,RED: herald,BLUE: second_tower_bot,BLUE: first_tower_mid,RED: first_tower_mid,BLUE: first_tower_top,RED: dragon,BLUE: baron,BLUE: second_tower_top,BLUE: second_tower_mid,BLUE: third_tower_top,BLUE: inhibitor_top,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: dragon,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: baron,BLUE: inhibitor_mid,BLUE: inhibitor_top,BLUE: nexus,,,,,,,,,,,,,,,,,,9,0.56,4.4,4,0.25,3.4,1,1.0,9.0,21,0.48,3.7,5,0.8,6.0,16,0.63,2.9,33,0.52,2.7,2,0.5,3.8,21,0.52,3.6,27,0.56,2.4,0
37185,ESPORTSTMNT06_2210571,BLUE: first_blood,BLUE: herald,RED: dragon,BLUE: first_tower_bot,BLUE: first_tower_top,BLUE: first_tower_mid,BLUE: herald,BLUE: dragon,BLUE: second_tower_bot,RED: first_tower_top,BLUE: second_tower_mid,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: second_tower_top,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.67,3.5,20,0.6,4.0,11,0.64,3.8,1,1.0,4.7,56,0.63,4.4,5,0.8,3.7,24,0.5,2.6,2,0.0,1.4,0,0.0,0.0,10,0.4,2.3,0
37187,ESPORTSTMNT06_2210651,RED: first_blood,BLUE: herald,RED: dragon,RED: dragon,BLUE: first_tower_top,BLUE: herald,BLUE: first_tower_mid,BLUE: first_tower_bot,BLUE: second_tower_top,BLUE: dragon,BLUE: second_tower_mid,RED: first_tower_top,BLUE: second_tower_bot,BLUE: dragon,BLUE: third_tower_top,BLUE: inhibitor_top,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.83,6.3,5,0.4,5.2,2,1.0,4.4,0,0.0,0.0,21,0.52,2.9,6,0.17,2.2,29,0.41,3.4,5,0.6,3.0,1,0.0,0.4,30,0.7,3.9,0
37188,ESPORTSTMNT06_2210670,BLUE: first_blood,RED: herald,BLUE: first_tower_bot,RED: first_tower_top,RED: dragon,BLUE: first_tower_top,RED: herald,RED: first_tower_mid,BLUE: dragon,RED: first_tower_bot,BLUE: first_tower_mid,BLUE: baron,RED: dragon,BLUE: dragon,BLUE: second_tower_bot,RED: baron,RED: second_tower_mid,RED: third_tower_mid,RED: inhibitor_mid,BLUE: dragon,RED: second_tower_top,RED: third_tower_top,RED: inhibitor_top,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,9,0.22,1.4,3,0.67,3.3,19,0.47,5.5,12,0.67,4.5,12,0.5,2.7,12,0.58,3.6,2,1.0,4.4,5,0.4,6.3,10,0.3,4.9,16,0.44,1.8,0
37189,ESPORTSTMNT06_2210684,BLUE: first_blood,BLUE: dragon,BLUE: herald,BLUE: dragon,BLUE: herald,BLUE: dragon,BLUE: first_tower_mid,BLUE: first_tower_top,BLUE: first_tower_bot,RED: first_tower_top,BLUE: dragon,BLUE: second_tower_mid,RED: first_tower_bot,RED: second_tower_bot,BLUE: baron,RED: third_tower_bot,RED: elder_dragon,BLUE: second_tower_bot,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,1,0.0,2.8,3,0.67,2.6,1,1.0,17.0,5,0.6,3.7,23,0.65,4.6,11,0.45,4.0,25,0.64,4.5,13,0.54,2.3,13,0.46,5.1,28,0.57,2.0,0
37199,ESPORTSTMNT06_2190441,RED: first_blood,RED: dragon,RED: herald,BLUE: dragon,BLUE: first_tower_bot,RED: herald,RED: first_tower_top,RED: first_tower_mid,BLUE: dragon,RED: second_tower_top,BLUE: first_tower_mid,RED: first_tower_bot,BLUE: dragon,RED: second_tower_bot,RED: baron,RED: dragon,RED: third_tower_bot,BLUE: first_tower_top,RED: third_tower_top,RED: inhibitor_top,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,2,0.5,3.8,7,0.57,2.3,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,0.33,3.7,0,0.0,0.0,1
37200,ESPORTSTMNT06_2190449,RED: first_blood,BLUE: herald,BLUE: dragon,BLUE: first_tower_bot,RED: first_tower_bot,RED: second_tower_bot,BLUE: first_tower_top,BLUE: dragon,RED: herald,RED: first_tower_top,RED: first_tower_mid,RED: second_tower_mid,RED: dragon,RED: baron,BLUE: first_tower_mid,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,3,1.0,5.3,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,1.3,1
37201,ESPORTSTMNT06_2190451,RED: first_blood,RED: dragon,BLUE: herald,RED: dragon,RED: first_tower_top,RED: first_tower_bot,RED: dragon,RED: herald,RED: first_tower_mid,BLUE: first_tower_top,BLUE: dragon,RED: baron,BLUE: first_tower_mid,RED: second_tower_mid,RED: third_tower_mid,BLUE: first_tower_bot,RED: inhibitor_mid,RED: second_tower_top,RED: second_tower_bot,RED: dragon,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,1,1.0,4.0,7,0.29,1.7,2,0.0,2.3,2,0.5,3.3,2,1.0,28.0,1,0.0,1.0,0,0.0,0.0,3,0.0,3.0,4,0.25,1.3,1,0.0,0.7,1
37202,ESPORTSTMNT06_2190455,RED: first_blood,RED: dragon,BLUE: herald,BLUE: dragon,BLUE: herald,RED: first_tower_bot,BLUE: first_tower_top,BLUE: dragon,RED: first_tower_top,BLUE: first_tower_bot,BLUE: first_tower_mid,BLUE: dragon,RED: first_tower_mid,BLUE: dragon,RED: second_tower_bot,RED: baron,RED: second_tower_top,RED: third_tower_top,BLUE: elder_dragon,BLUE: second_tower_mid,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,11,0.73,3.1,2,0.0,0.3,2,0.0,1.6,2,0.0,1.0,3,0.33,2.1,6,0.83,4.3,7,0.71,4.1,6,0.5,2.8,16,0.5,3.7,0
37203,ESPORTSTMNT06_2210667,BLUE: dragon,RED: herald,RED: first_blood,BLUE: dragon,RED: first_tower_top,RED: herald,BLUE: first_tower_bot,BLUE: dragon,BLUE: first_tower_mid,RED: first_tower_mid,RED: first_tower_bot,RED: dragon,RED: baron,RED: dragon,RED: second_tower_bot,RED: second_tower_mid,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,1,1.0,7.0,2,1.0,8.0,0,0.0,0.0,3,0.0,1.1,4,0.5,2.6,12,0.75,3.6,3,0.33,1.1,4,0.75,6.8,9,0.33,2.7,1
37204,ESPORTSTMNT06_2210681,BLUE: first_blood,RED: dragon,RED: herald,RED: dragon,RED: first_tower_mid,RED: first_tower_bot,BLUE: herald,BLUE: first_tower_top,BLUE: second_tower_top,RED: second_tower_bot,RED: dragon,RED: first_tower_top,RED: baron,RED: dragon,RED: second_tower_mid,BLUE: first_tower_bot,RED: third_tower_bot,RED: inhibitor_bot,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,,2,0.5,2.4,0,0.0,0.0,0,0.0,0.0,1,0.0,2.0,6,0.33,3.3,1,1.0,7.5,4,0.25,2.3,0,0.0,0.0,3,0.67,6.2,3,0.67,5.4,1
37205,ESPORTSTMNT06_2210694,RED: first_blood,RED: herald,BLUE: dragon,RED: first_tower_top,RED: first_tower_mid,RED: dragon,RED: herald,BLUE: first_tower_bot,RED: second_tower_top,BLUE: dragon,RED: baron,RED: first_tower_bot,RED: second_tower_mid,RED: second_tower_bot,BLUE: first_tower_top,RED: dragon,BLUE: first_tower_mid,RED: third_tower_bot,RED: inhibitor_bot,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,1,0.0,3.8,0,0.0,0.0,2,1.0,5.4,0,0.0,0.0,5,1.0,13.8,0,0.0,0.0,2,0.0,0.9,1,1.0,13.0,1,0.0,4.5,1,0.0,2.0,1
37247,ESPORTSTMNT06_2210626,RED: dragon,RED: first_blood,BLUE: herald,BLUE: dragon,RED: first_tower_top,BLUE: first_tower_bot,BLUE: herald,BLUE: first_tower_mid,BLUE: dragon,BLUE: second_tower_bot,RED: first_tower_bot,BLUE: second_tower_mid,BLUE: first_tower_top,BLUE: baron,BLUE: third_tower_mid,BLUE: inhibitor_mid,RED: second_tower_top,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: second_tower_top,BLUE: third_tower_top,BLUE: inhibitor_top,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,3,1.0,5.8,4,0.75,3.7,11,0.73,3.7,4,0.5,6.3,11,0.55,2.2,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,0.4,4.6,0,0.0,0.0,0
37248,ESPORTSTMNT06_2210636,RED: first_blood,BLUE: dragon,BLUE: herald,RED: dragon,RED: herald,RED: first_tower_bot,BLUE: first_tower_mid,RED: dragon,RED: dragon,BLUE: second_tower_mid,RED: first_tower_top,RED: dragon,RED: baron,RED: first_tower_mid,RED: second_tower_mid,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,1.0,9,0.56,4.5,0,0.0,0.0,5,0.6,4.8,32,0.56,4.2,0,0.0,0.0,0,0.0,0.0,1,0.0,1.3,7,0.43,2.9,1,1.0,4.0,1
37249,ESPORTSTMNT06_2210645,RED: first_blood,RED: dragon,RED: herald,RED: dragon,RED: first_tower_top,RED: herald,BLUE: dragon,RED: first_tower_bot,RED: first_tower_mid,BLUE: dragon,RED: second_tower_top,BLUE: first_tower_bot,RED: baron,RED: second_tower_bot,RED: third_tower_bot,RED: inhibitor_bot,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,3,1.0,3.6,1,1.0,9.0,3,0.33,2.7,2,0.0,2.0,0,0.0,0.0,4,0.25,2.2,3,0.67,6.0,3,0.33,2.1,7,0.86,6.6,1
37250,ESPORTSTMNT06_2210652,RED: first_blood,BLUE: dragon,BLUE: herald,BLUE: dragon,RED: first_tower_bot,RED: first_tower_top,RED: first_tower_mid,RED: dragon,RED: herald,RED: second_tower_top,BLUE: first_tower_bot,RED: second_tower_bot,RED: dragon,RED: baron,RED: second_tower_mid,RED: third_tower_mid,RED: dragon,RED: inhibitor_mid,RED: third_tower_bot,RED: inhibitor_bot,RED: third_tower_top,BLUE: baron,BLUE: first_tower_top,RED: dragon,RED: inhibitor_top,RED: inhibitor_mid,RED: baron,RED: inhibitor_bot,RED: inhibitor_top,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,0,0.0,0.0,4,0.75,3.7,1,0.0,10.0,2,0.0,2.4,1,0.0,2.3,0,0.0,0.0,11,0.64,4.4,7,0.71,5.0,10,0.5,3.0,1,0.0,2.8,1
37251,ESPORTSTMNT06_2210669,RED: first_blood,BLUE: herald,RED: dragon,RED: dragon,RED: first_tower_mid,RED: first_tower_bot,RED: first_tower_top,RED: herald,RED: second_tower_mid,RED: second_tower_bot,RED: second_tower_top,RED: dragon,RED: baron,RED: third_tower_mid,RED: inhibitor_mid,RED: third_tower_bot,RED: inhibitor_bot,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,2,0.0,1.7,0,0.0,0.0,0,0.0,0.0,1,1.0,12.0,2,0.5,3.6,1,1.0,3.0,10,0.5,4.8,6,1.0,3.0,1
37299,ESPORTSTMNT06_2190727,RED: first_blood,RED: dragon,BLUE: herald,BLUE: first_tower_mid,RED: first_tower_bot,RED: dragon,BLUE: first_tower_bot,BLUE: herald,BLUE: first_tower_top,BLUE: second_tower_top,RED: dragon,RED: first_tower_top,BLUE: second_tower_bot,RED: first_tower_mid,RED: baron,RED: dragon,RED: second_tower_mid,RED: second_tower_bot,BLUE: second_tower_mid,RED: baron,BLUE: elder_dragon,RED: third_tower_bot,RED: inhibitor_bot,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,33,0.48,2.6,11,0.64,3.0,18,0.5,2.7,26,0.58,8.4,63,0.68,3.4,3,0.0,3.9,17,0.41,3.3,4,0.25,3.3,7,0.29,3.7,10,0.4,3.1,1
37301,ESPORTSTMNT06_2190764,BLUE: first_blood,BLUE: herald,RED: dragon,BLUE: first_tower_top,BLUE: herald,RED: dragon,BLUE: second_tower_top,BLUE: first_tower_bot,BLUE: first_tower_mid,RED: first_tower_bot,BLUE: dragon,BLUE: baron,RED: first_tower_top,BLUE: second_tower_bot,BLUE: third_tower_bot,BLUE: second_tower_mid,BLUE: third_tower_mid,BLUE: third_tower_top,RED: second_tower_top,BLUE: dragon,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: inhibitor_bot,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,1,0.0,1.7,5,0.4,3.7,20,0.6,6.9,9,0.22,2.0,7,0.57,2.8,31,0.61,3.7,15,0.67,4.9,13,0.54,4.7,3,0.0,4.3,38,0.58,3.1,0
37305,ESPORTSTMNT06_2210839,BLUE: first_blood,RED: dragon,BLUE: herald,RED: dragon,RED: first_tower_bot,BLUE: first_tower_top,BLUE: herald,RED: first_tower_mid,RED: dragon,BLUE: first_tower_bot,RED: baron,BLUE: first_tower_mid,RED: dragon,RED: second_tower_mid,RED: first_tower_top,BLUE: second_tower_bot,BLUE: third_tower_bot,RED: third_tower_mid,RED: inhibitor_mid,BLUE: inhibitor_bot,RED: nexus_tower,RED: nexus_tower,BLUE: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,25,0.64,3.6,4,0.75,5.0,8,0.63,4.6,35,0.6,4.5,15,0.6,3.2,2,0.5,4.7,19,0.37,3.8,21,0.62,6.9,2,1.0,34.0,7,0.57,3.5,1
37306,ESPORTSTMNT06_2210847,RED: first_blood,BLUE: dragon,BLUE: herald,BLUE: first_tower_bot,BLUE: dragon,RED: first_tower_top,BLUE: herald,BLUE: first_tower_top,RED: dragon,BLUE: first_tower_mid,BLUE: second_tower_mid,BLUE: dragon,BLUE: second_tower_bot,BLUE: dragon,RED: first_tower_bot,BLUE: baron,BLUE: third_tower_bot,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: inhibitor_bot,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,28,0.75,3.4,1,0.0,0.8,18,0.67,3.4,4,0.25,4.0,33,0.67,2.1,16,0.63,3.4,9,0.67,7.0,33,0.73,3.6,15,0.47,2.5,13,0.85,5.2,0
37385,ESPORTSTMNT06_2190776,BLUE: first_blood,RED: dragon,BLUE: herald,RED: dragon,BLUE: first_tower_top,RED: first_tower_bot,BLUE: first_tower_bot,BLUE: first_tower_mid,RED: herald,RED: dragon,RED: first_tower_mid,BLUE: baron,RED: second_tower_mid,BLUE: second_tower_top,RED: third_tower_mid,BLUE: dragon,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,29,0.38,2.8,2,1.0,7.0,9,0.56,3.9,16,0.69,3.7,5,0.8,2.3,7,0.86,5.5,14,0.64,3.6,3,0.67,9.3,14,0.36,3.4,13,0.54,2.6,1
37386,ESPORTSTMNT06_2190779,BLUE: first_blood,RED: herald,RED: dragon,RED: first_tower_bot,BLUE: herald,BLUE: first_tower_top,RED: dragon,RED: first_tower_mid,RED: first_tower_top,RED: baron,BLUE: first_tower_mid,RED: dragon,RED: second_tower_bot,RED: second_tower_top,BLUE: dragon,BLUE: second_tower_mid,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: dragon,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,2,0.5,2.7,7,0.29,2.9,11,0.45,2.9,0,0.0,0.0,7,1.0,3.2,10,0.3,2.3,0,0.0,0.0,1,0.0,1.5,1,0.0,1.3,24,0.67,3.5,0
37387,ESPORTSTMNT06_2190785,BLUE: first_blood,BLUE: herald,RED: dragon,BLUE: herald,RED: first_tower_bot,RED: dragon,BLUE: first_tower_top,BLUE: first_tower_mid,BLUE: first_tower_bot,BLUE: dragon,RED: first_tower_top,RED: baron,BLUE: dragon,RED: first_tower_mid,RED: second_tower_top,BLUE: dragon,RED: second_tower_bot,BLUE: baron,BLUE: second_tower_top,BLUE: third_tower_top,BLUE: inhibitor_top,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,20,0.5,2.6,6,0.5,3.3,18,0.78,9.4,2,1.0,14.5,0,0.0,0.0,0,0.0,0.0,9,0.78,6.1,2,0.5,2.6,16,0.69,4.1,8,0.63,4.7,0
37388,ESPORTSTMNT06_2190797,RED: first_blood,BLUE: dragon,BLUE: herald,RED: dragon,BLUE: first_tower_bot,BLUE: herald,RED: first_tower_bot,BLUE: first_tower_mid,BLUE: second_tower_mid,RED: second_tower_bot,RED: first_tower_top,BLUE: dragon,BLUE: second_tower_bot,BLUE: first_tower_top,RED: first_tower_mid,RED: third_tower_bot,RED: inhibitor_bot,BLUE: baron,RED: second_tower_top,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,1,0.0,2.0,9,0.56,4.1,0,0.0,0.0,9,0.44,3.2,2,0.5,2.6,1,1.0,3.0,3,0.67,2.2,16,0.31,2.3,9,0.33,3.7,0
37389,ESPORTSTMNT06_2190804,BLUE: first_blood,RED: dragon,RED: herald,RED: first_tower_top,BLUE: first_tower_bot,BLUE: dragon,BLUE: first_tower_top,RED: first_tower_bot,BLUE: first_tower_mid,BLUE: herald,RED: dragon,BLUE: second_tower_top,RED: second_tower_bot,RED: first_tower_mid,BLUE: baron,RED: second_tower_mid,BLUE: dragon,BLUE: second_tower_mid,BLUE: third_tower_mid,BLUE: second_tower_bot,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: third_tower_top,BLUE: inhibitor_top,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,0,0.0,0.0,3,0.0,2.0,13,0.54,6.4,3,0.33,3.0,14,0.5,2.2,0,0.0,0.0,5,0.4,2.8,5,0.8,7.1,9,0.33,3.8,0,0.0,0.0,0
37390,ESPORTSTMNT06_2190838,BLUE: first_blood,BLUE: dragon,RED: herald,BLUE: dragon,BLUE: herald,BLUE: first_tower_mid,RED: first_tower_bot,RED: dragon,BLUE: first_tower_bot,BLUE: second_tower_bot,BLUE: first_tower_top,RED: dragon,BLUE: baron,BLUE: second_tower_top,BLUE: second_tower_mid,BLUE: third_tower_mid,RED: first_tower_top,BLUE: dragon,RED: first_tower_mid,BLUE: baron,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,11,0.45,3.6,3,0.67,2.8,11,0.64,3.0,17,0.65,3.9,17,0.53,2.7,1,0.0,0.8,4,0.75,3.8,1,0.0,0.8,2,1.0,17.0,5,0.4,6.3,0
37391,ESPORTSTMNT06_2190850,BLUE: first_blood,RED: dragon,BLUE: herald,BLUE: first_tower_mid,BLUE: first_tower_top,RED: dragon,RED: first_tower_bot,BLUE: first_tower_bot,BLUE: herald,BLUE: second_tower_bot,BLUE: third_tower_bot,BLUE: dragon,BLUE: second_tower_top,BLUE: second_tower_mid,BLUE: baron,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.5,4.4,17,0.47,2.9,0,0.0,0.0,10,0.3,3.1,1,0.0,2.0,1,0.0,0.8,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,18,0.61,2.7,0
37392,ESPORTSTMNT06_2190855,BLUE: dragon,RED: herald,RED: first_blood,BLUE: dragon,RED: herald,RED: first_tower_bot,BLUE: dragon,BLUE: first_tower_top,RED: first_tower_mid,BLUE: first_tower_mid,RED: first_tower_top,RED: second_tower_top,BLUE: dragon,BLUE: baron,BLUE: first_tower_bot,BLUE: second_tower_mid,RED: third_tower_top,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,4,1.0,8.0,18,0.83,8.6,4,0.75,13.5,0,0.0,0.0,2,0.5,6.7,1,1.0,2.0,0,0.0,0.0,4,0.5,3.8,1,0.0,3.0,15,0.53,2.4,0
37393,ESPORTSTMNT06_2190859,RED: first_blood,BLUE: dragon,BLUE: herald,BLUE: dragon,RED: herald,BLUE: dragon,RED: first_tower_bot,BLUE: first_tower_mid,RED: first_tower_top,BLUE: first_tower_bot,RED: first_tower_mid,BLUE: dragon,BLUE: first_tower_top,BLUE: baron,BLUE: second_tower_top,BLUE: third_tower_top,BLUE: inhibitor_top,BLUE: second_tower_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,,3,0.67,2.8,7,0.29,2.0,2,0.0,2.0,14,0.43,3.2,11,0.55,2.2,11,0.73,4.7,4,0.5,5.4,14,0.57,4.6,2,0.5,4.6,10,0.5,3.4,0
37394,ESPORTSTMNT06_2190882,RED: dragon,RED: first_blood,RED: herald,RED: dragon,RED: first_tower_bot,RED: first_tower_top,RED: first_tower_mid,RED: herald,RED: dragon,RED: second_tower_mid,BLUE: first_tower_mid,RED: baron,BLUE: first_tower_bot,RED: second_tower_top,BLUE: dragon,RED: third_tower_mid,RED: third_tower_top,RED: inhibitor_top,RED: inhibitor_mid,RED: second_tower_bot,RED: dragon,RED: baron,RED: inhibitor_top,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,3,0.67,3.9,7,0.57,3.5,30,0.7,7.5,3,1.0,6.0,1,0.0,1.8,5,0.6,5.6,23,0.48,2.9,9,0.56,3.9,17,0.65,3.6,37,0.54,2.6,1
37474,ESPORTSTMNT06_2190432,RED: first_blood,BLUE: dragon,BLUE: herald,BLUE: dragon,RED: first_tower_bot,RED: herald,BLUE: first_tower_bot,BLUE: first_tower_mid,RED: dragon,BLUE: first_tower_top,RED: first_tower_mid,RED: baron,RED: dragon,RED: first_tower_top,RED: second_tower_mid,RED: second_tower_bot,RED: third_tower_bot,RED: inhibitor_bot,RED: second_tower_top,RED: dragon,RED: inhibitor_bot,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,2,0.5,3.3,2,0.5,3.0,7,0.43,4.2,3,0.0,2.9,4,0.5,1.8,1,0.0,2.0,1,1.0,9.0,0,0.0,0.0,0,0.0,0.0,1,1.0,6.0,1
37475,ESPORTSTMNT06_2190444,BLUE: first_blood,RED: dragon,BLUE: herald,RED: dragon,BLUE: first_tower_bot,BLUE: first_tower_top,BLUE: first_tower_mid,RED: dragon,RED: first_tower_bot,BLUE: second_tower_mid,BLUE: herald,BLUE: third_tower_mid,RED: dragon,BLUE: baron,RED: first_tower_mid,BLUE: second_tower_bot,RED: elder_dragon,RED: second_tower_mid,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,2,0.5,3.0,6,0.33,3.8,10,0.6,4.7,2,0.0,0.7,1,1.0,3.4,0,0.0,0.0,6,0.83,7.6,0,0.0,0.0,2,1.0,5.2,8,0.88,6.3,1
37476,ESPORTSTMNT06_2190450,RED: dragon,BLUE: first_blood,RED: herald,RED: dragon,BLUE: first_tower_top,BLUE: herald,BLUE: dragon,RED: first_tower_bot,BLUE: first_tower_mid,RED: first_tower_top,RED: dragon,RED: baron,RED: first_tower_mid,RED: second_tower_mid,RED: second_tower_top,RED: dragon,RED: third_tower_mid,RED: inhibitor_mid,RED: second_tower_bot,RED: third_tower_bot,RED: inhibitor_bot,RED: baron,RED: third_tower_top,RED: inhibitor_top,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,2,0.5,3.0,2,0.5,2.0,1,1.0,2.0,1,1.0,10.0,4,0.5,3.1,3,1.0,6.5,8,0.88,5.6,47,0.51,5.2,2,0.5,3.6,1,0.0,1.0,1
37477,ESPORTSTMNT06_2190452,BLUE: first_blood,RED: herald,RED: dragon,RED: dragon,BLUE: first_tower_top,RED: first_tower_mid,BLUE: first_tower_bot,RED: herald,BLUE: first_tower_mid,RED: first_tower_top,BLUE: dragon,BLUE: baron,BLUE: second_tower_mid,BLUE: second_tower_bot,RED: second_tower_top,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,1,1.0,7.0,2,0.5,3.6,1,1.0,2.8,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
37478,ESPORTSTMNT06_2190456,RED: first_blood,BLUE: herald,BLUE: dragon,BLUE: first_tower_bot,RED: first_tower_top,BLUE: dragon,RED: first_tower_mid,RED: first_tower_bot,BLUE: herald,BLUE: first_tower_mid,RED: dragon,BLUE: dragon,RED: baron,BLUE: first_tower_top,RED: second_tower_bot,RED: second_tower_mid,RED: third_tower_mid,RED: dragon,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,1.3,6,0.33,1.7,0,0.0,0.0,9,0.33,3.7,3,0.0,1.4,1,0.0,2.7,0,0.0,0.0,2,0.0,2.0,2,0.5,9.5,2,0.5,0.9,1
